Post_ID,Date,Post_Type,Caption_Length,Hashtags,Posting_Hour,Video_Duration_Sec,Likes,Comments,Shares,Saves,Followers,Reach,Impressions,Profile_Visits,Website_Clicks,New_Followers
995,2024-09-21,Reel,101.0,6.0,13,9,1687.0,92.0,405.0,198.0,14442,20721,31806,665,98,98
996,2024-09-22,Image,81.0,0.0,12,0,329.0,30.0,20.0,10.0,14452,6415,7475,327,96,77
997,2024-09-23,Reel,287.0,2.0,22,19,543.0,27.0,46.0,71.0,14463,15029,25343,675,69,168
998,2024-09-24,Reel,65.0,6.0,15,48,1243.0,75.0,127.0,183.0,14473,18000,23540,722,59,227
999,2024-09-25,Carousel,185.0,4.0,7,0,620.0,38.0,82.0,61.0,14484,8477,12933,340,35,62
1000,2024-09-26,Reel,216.0,12.0,7,13,1088.0,46.0,78.0,103.0,14494,12765,20306,578,107,51
1001,2024-09-27,Reel,131.0,1.0,19,21,1521.0,76.0,216.0,185.0,14505,25493,39747,1247,318,198
1002,2024-09-28,Reel,84.0,19.0,19,54,1662.0,54.0,245.0,243.0,14515,26069,36125,608,91,91
1003,2024-09-29,Image,131.0,10.0,16,0,552.0,48.0,92.0,69.0,14526,7409,10660,431,76,95
1004,2024-09-30,Story,295.0,4.0,18,15,223.0,23.0,22.0,35.0,14536,6200,7613,271,76,47
1005,2024-10-01,Story,233.0,19.0,21,13,215.0,15.0,33.0,29.0,14547,4396,5427,116,26,30
1006,2024-10-02,Carousel,218.0,7.0,8,0,243.0,20.0,28.0,31.0,14557,6402,8163,217,11,66
1007,2024-10-03,Carousel,114.0,6.0,15,0,645.0,43.0,134.0,83.0,14568,11025,13858,555,58,115
1008,2024-10-04,Image,193.0,2.0,18,0,736.0,38.0,171.0,96.0,14578,11142,16424,366,67,78
1009,2024-10-05,Reel,117.0,12.0,12,29,2026.0,203.0,447.0,321.0,14589,22923,28253,349,79,71
1010,2024-10-06,Reel,166.0,17.0,20,53,2007.0,165.0,354.0,70.0,14599,27207,40647,845,141,232
1011,2024-10-07,Image,218.0,0.0,6,0,300.0,14.0,60.0,23.0,14610,7556,11655,287,82,52
1012,2024-10-08,Reel,115.0,18.0,16,51,1136.0,42.0,278.0,79.0,14620,12033,15968,139,14,27
1013,2024-10-09,Reel,102.0,15.0,15,85,757.0,47.0,116.0,74.0,14631,17315,23073,905,247,83
1014,2024-10-10,Image,42.0,4.0,16,0,245.0,23.0,32.0,15.0,14641,6569,10103,266,76,53
1015,2024-10-11,Reel,162.0,6.0,10,79,644.0,34.0,118.0,33.0,14652,17422,21117,669,64,212
1016,2024-10-12,Reel,279.0,6.0,23,65,842.0,86.0,69.0,74.0,14662,17231,21266,252,42,37
1017,2024-10-13,Reel,278.0,1.0,15,78,1650.0,180.0,125.0,180.0,14673,24210,39674,875,234,205
1018,2024-10-14,Reel,38.0,8.0,13,15,1423.0,149.0,119.0,212.0,14683,22661,34496,387,75,129
1019,2024-10-15,Story,149.0,14.0,18,11,468.0,50.0,77.0,51.0,14694,7862,11163,332,52,91
1020,2024-10-16,Image,140.0,20.0,7,0,507.0,22.0,112.0,17.0,14704,8385,13534,402,23,48
1021,2024-10-17,Reel,128.0,0.0,21,90,1933.0,162.0,389.0,215.0,14715,27497,33223,1162,241,109
1022,2024-10-18,Carousel,215.0,2.0,8,0,372.0,36.0,40.0,59.0,14725,6999,8285,373,95,64
1023,2024-10-19,Reel,143.0,12.0,12,59,1078.0,35.0,247.0,134.0,14736,21614,25342,255,49,39
1024,2024-10-20,Image,31.0,0.0,6,0,593.0,45.0,133.0,77.0,14746,7634,12730,158,44,18
1025,2024-10-21,Carousel,30.0,5.0,16,0,642.0,70.0,100.0,75.0,14757,10925,16185,356,94,39
1026,2024-10-22,Reel,119.0,3.0,22,47,759.0,38.0,179.0,25.0,14767,12800,21481,313,25,41
1027,2024-10-23,Reel,238.0,12.0,23,70,1601.0,58.0,127.0,124.0,14778,17150,24707,391,68,60
1028,2024-10-24,Reel,219.0,1.0,10,75,870.0,51.0,70.0,90.0,14788,15286,18428,784,224,227
1029,2024-10-25,Reel,25.0,20.0,19,90,2015.0,99.0,386.0,181.0,14799,23400,31791,1108,103,212
1030,2024-10-26,Reel,269.0,7.0,22,63,795.0,33.0,158.0,94.0,14809,17740,24311,1025,267,269
1031,2024-10-27,Reel,153.0,5.0,11,23,1636.0,131.0,115.0,259.0,14820,17391,27733,847,48,102
1032,2024-10-28,Story,226.0,3.0,22,5,417.0,24.0,47.0,48.0,14830,7711,8908,303,56,104
1033,2024-10-29,Image,51.0,16.0,13,0,770.0,66.0,135.0,82.0,14841,9002,13417,442,109,149
1034,2024-10-30,Image,197.0,20.0,6,0,325.0,33.0,50.0,26.0,14851,3639,6053,95,11,30
1035,2024-10-31,Reel,41.0,5.0,10,49,915.0,54.0,72.0,83.0,14862,14827,20704,179,50,46
1036,2024-11-01,Story,80.0,17.0,17,5,76.0,7.0,7.0,5.0,14872,2051,2887,52,14,14
1037,2024-11-02,Carousel,130.0,2.0,7,0,701.0,56.0,121.0,55.0,14883,9515,13499,206,58,22
1038,2024-11-03,Image,174.0,13.0,17,0,160.0,13.0,11.0,8.0,14893,2942,4687,37,4,10
1039,2024-11-04,Reel,134.0,2.0,11,83,1148.0,99.0,240.0,89.0,14904,14482,19001,315,37,60
1040,2024-11-05,Reel,48.0,5.0,23,12,1139.0,66.0,72.0,53.0,14914,15886,21088,253,26,49
1041,2024-11-06,Reel,235.0,4.0,16,27,792.0,38.0,105.0,96.0,14925,16626,26927,965,101,168
1042,2024-11-07,Story,38.0,5.0,12,7,233.0,17.0,44.0,28.0,14935,5815,9578,314,77,107
1043,2024-11-08,Story,93.0,16.0,11,3,288.0,9.0,20.0,29.0,14946,4898,6987,215,20,50
1044,2024-11-09,Carousel,268.0,1.0,7,0,1068.0,67.0,200.0,45.0,14956,12359,16867,438,110,123
1045,2024-11-10,Carousel,57.0,3.0,7,0,813.0,,79.0,72.0,14967,9273,12600,236,15,52
1046,2024-11-11,Story,249.0,6.0,21,5,747.0,68.0,68.0,70.0,14977,8703,11380,148,29,37
1047,2024-11-12,Carousel,67.0,18.0,7,0,590.0,41.0,57.0,88.0,14988,9800,16268,99,19,11
1048,2024-11-13,Reel,33.0,15.0,17,71,1232.0,41.0,225.0,184.0,14998,14159,17808,166,39,31
1049,2024-11-14,Image,41.0,11.0,6,0,500.0,30.0,31.0,15.0,15009,7569,9363,287,39,27
1050,2024-11-15,Image,13.0,20.0,8,0,338.0,11.0,21.0,17.0,15020,3765,4851,89,11,19
1051,2024-11-16,Reel,114.0,16.0,18,57,2095.0,115.0,172.0,269.0,15030,24687,41245,1083,307,296
1052,2024-11-17,Image,132.0,0.0,10,0,479.0,15.0,32.0,61.0,15041,7813,12379,440,34,37
1053,2024-11-18,Image,41.0,17.0,21,0,355.0,31.0,70.0,41.0,15051,9270,15599,494,52,130
1054,2024-11-19,Image,197.0,13.0,21,0,865.0,77.0,164.0,91.0,15062,10557,16001,150,44,22
1055,2024-11-20,Reel,182.0,5.0,8,12,1543.0,89.0,341.0,125.0,15072,16987,25672,527,33,151
1056,2024-11-21,Image,61.0,4.0,22,0,562.0,23.0,139.0,64.0,15083,8753,13379,95,16,32
1057,2024-11-22,Carousel,32.0,7.0,19,0,1298.0,104.0,124.0,150.0,15093,15872,22139,401,47,122
1058,2024-11-23,Reel,268.0,14.0,7,18,1416.0,60.0,218.0,146.0,15104,15560,20854,660,50,208
1059,2024-11-24,Carousel,187.0,20.0,17,0,455.0,31.0,88.0,35.0,15114,9689,13350,485,84,155
1060,2024-11-25,Reel,19.0,6.0,7,8,1049.0,79.0,77.0,82.0,15125,15866,21214,818,220,202
1061,2024-11-26,Image,234.0,2.0,18,0,817.0,79.0,200.0,111.0,15135,12161,19295,362,21,98
1062,2024-11-27,Carousel,15.0,6.0,19,0,1126.0,118.0,215.0,79.0,15146,16548,19962,697,137,153
1063,2024-11-28,Carousel,24.0,3.0,19,0,1346.0,109.0,143.0,104.0,15156,18500,26109,1105,133,385
1064,2024-11-29,Reel,140.0,20.0,10,64,573.0,29.0,75.0,72.0,15167,12910,18607,582,112,191
1065,2024-11-30,Reel,244.0,19.0,17,26,1566.0,150.0,181.0,250.0,15177,18707,30136,959,264,321
1066,2024-12-01,Reel,73.0,14.0,15,33,1348.0,63.0,283.0,90.0,15188,26134,41793,1162,217,269
1067,2024-12-02,Story,144.0,7.0,10,14,117.0,5.0,16.0,15.0,15198,2958,4775,170,15,22
1068,2024-12-03,Carousel,61.0,0.0,13,0,1004.0,76.0,217.0,66.0,15209,11016,13721,131,29,17
1069,2024-12-04,Carousel,172.0,18.0,13,0,1024.0,50.0,133.0,52.0,15219,11977,16270,637,129,86
1070,2024-12-05,Story,112.0,6.0,22,14,366.0,34.0,68.0,49.0,15230,6256,8658,296,68,79
1071,2024-12-06,Story,42.0,10.0,18,5,292.0,13.0,35.0,40.0,15240,6299,8785,138,33,39
1072,2024-12-07,Carousel,274.0,17.0,9,0,389.0,26.0,68.0,50.0,15251,9992,15475,596,78,76
1073,2024-12-08,Reel,111.0,15.0,22,50,1129.0,38.0,182.0,57.0,15261,16810,20216,923,99,304
1074,2024-12-09,Reel,232.0,19.0,16,48,1429.0,71.0,196.0,183.0,15272,16574,26537,290,29,61
1075,2024-12-10,Reel,160.0,0.0,17,55,692.0,64.0,149.0,21.0,15282,12702,18912,406,117,112
1076,2024-12-11,Carousel,210.0,0.0,14,0,1149.0,123.0,228.0,92.0,15293,14504,18575,619,101,154
1077,2024-12-12,Image,91.0,20.0,18,0,898.0,81.0,61.0,127.0,15303,11698,18341,531,91,106
1078,2024-12-13,Image,191.0,17.0,22,0,325.0,29.0,51.0,38.0,15314,7270,10250,111,30,37
1079,2024-12-14,Story,20.0,12.0,15,11,336.0,22.0,50.0,11.0,15324,6414,7578,349,64,78
1080,2024-12-15,Image,233.0,8.0,18,0,852.0,93.0,67.0,40.0,15335,12529,15320,340,33,78
1081,2024-12-16,Story,16.0,5.0,16,10,233.0,8.0,16.0,36.0,15345,4741,5955,262,46,22
1082,2024-12-17,Reel,265.0,18.0,20,43,1840.0,108.0,376.0,193.0,15356,26810,39448,622,140,195
1083,2024-12-18,Carousel,48.0,10.0,21,0,733.0,76.0,70.0,107.0,15366,15369,18935,295,68,25
1084,2024-12-19,Reel,40.0,9.0,19,87,1667.0,149.0,134.0,106.0,15377,24848,34668,1034,168,301
1085,2024-12-20,Carousel,15.0,11.0,16,0,451.0,25.0,74.0,71.0,15387,8229,10141,377,32,128
1086,2024-12-21,Image,183.0,19.0,19,0,921.0,92.0,69.0,48.0,15398,14478,21273,610,163,72
1087,2024-12-22,Reel,214.0,14.0,7,40,1267.0,128.0,226.0,195.0,15408,14094,23383,366,47,78
1088,2024-12-23,Reel,186.0,3.0,11,86,1277.0,111.0,271.0,56.0,15419,18220,27906,324,31,106
1089,2024-12-24,Reel,149.0,18.0,8,44,1155.0,35.0,129.0,131.0,15429,17609,27928,1024,230,200
1090,2024-12-25,Carousel,80.0,15.0,20,0,971.0,101.0,149.0,32.0,15440,18700,28358,798,178,234
1091,2024-12-26,Reel,180.0,5.0,16,62,738.0,33.0,51.0,72.0,15450,16138,22793,754,44,118
1092,2024-12-27,Carousel,206.0,15.0,13,0,1405.0,95.0,293.0,134.0,15461,16273,21553,350,44,110
1093,2024-12-28,Carousel,166.0,15.0,9,0,913.0,73.0,156.0,57.0,15471,12764,21477,229,45,49
1094,2024-12-29,Reel,63.0,0.0,6,35,654.0,67.0,39.0,68.0,15482,15174,21724,302,53,53
1095,2024-12-30,Story,146.0,9.0,6,7,316.0,9.0,54.0,27.0,15492,4457,5842,262,26,74
1096,2024-12-31,Image,252.0,1.0,10,0,341.0,23.0,66.0,38.0,15503,5843,8659,279,74,31
1097,2025-01-01,Image,243.0,17.0,12,0,468.0,27.0,52.0,23.0,15513,9871,13569,471,91,146
1098,2025-01-02,Image,279.0,3.0,21,0,577.0,22.0,51.0,47.0,15524,10826,13334,226,21,19
1099,2025-01-03,Image,23.0,9.0,10,0,406.0,18.0,77.0,37.0,15534,5254,8719,301,30,94
1100,2025-01-04,Reel,265.0,13.0,20,58,2061.0,164.0,279.0,217.0,15545,28423,38929,910,86,97
1101,2025-01-05,Reel,32.0,9.0,6,61,1584.0,71.0,158.0,57.0,15555,17369,23754,590,52,165
1102,2025-01-06,Reel,229.0,17.0,6,77,573.0,43.0,92.0,26.0,15566,16255,27081,483,142,117
1103,2025-01-07,Reel,166.0,13.0,19,60,2261.0,95.0,399.0,243.0,15576,25489,29511,567,71,131
1104,2025-01-08,Carousel,184.0,19.0,18,0,1310.0,51.0,325.0,73.0,15587,20261,28092,628,59,216
1105,2025-01-09,Reel,190.0,20.0,9,20,1358.0,89.0,177.0,215.0,15597,15478,19816,694,49,67
1106,2025-01-10,Image,198.0,14.0,7,0,477.0,17.0,101.0,31.0,15608,7683,10674,415,123,89
1107,2025-01-11,Reel,130.0,15.0,15,58,1308.0,77.0,123.0,115.0,15618,18610,25984,658,188,69
1108,2025-01-12,Carousel,217.0,6.0,16,0,1185.0,76.0,272.0,179.0,15629,13242,20231,420,120,73
1109,2025-01-13,Reel,145.0,3.0,12,44,1453.0,88.0,219.0,140.0,15639,19657,27646,719,202,242
1110,2025-01-14,Carousel,225.0,0.0,14,0,1294.0,82.0,241.0,60.0,15650,13677,16355,204,53,60
1111,2025-01-15,Carousel,223.0,11.0,19,0,1726.0,117.0,299.0,140.0,15660,18723,24536,538,67,149
1112,2025-01-16,Story,113.0,5.0,14,8,508.0,46.0,64.0,25.0,15671,6318,8393,342,42,49
1113,2025-01-17,Image,219.0,13.0,19,0,981.0,73.0,109.0,31.0,15681,12571,14490,202,32,55
1114,2025-01-18,Image,170.0,12.0,8,0,577.0,23.0,124.0,72.0,15692,6277,9057,328,63,104
1115,2025-01-19,Reel,211.0,18.0,15,42,1840.0,100.0,175.0,261.0,15702,21024,29830,478,121,120
1116,2025-01-20,Reel,232.0,12.0,22,63,1000.0,66.0,243.0,57.0,15713,12808,20320,484,25,68
1117,2025-01-21,Image,67.0,7.0,19,0,871.0,38.0,207.0,97.0,15723,10837,17983,567,109,99
1118,2025-01-22,Story,171.0,9.0,8,8,353.0,13.0,86.0,35.0,15734,4286,5482,149,13,49
1119,2025-01-23,Carousel,71.0,8.0,13,0,997.0,58.0,,49.0,15744,14019,17786,335,63,31
1120,2025-01-24,Image,134.0,3.0,14,0,516.0,44.0,85.0,57.0,15755,10007,15049,558,62,177
1121,2025-01-25,Reel,149.0,8.0,19,36,1483.0,74.0,139.0,97.0,15765,29322,43059,1732,359,233
1122,2025-01-26,Image,134.0,13.0,16,0,503.0,24.0,119.0,75.0,15776,6154,9022,204,15,39
1123,2025-01-27,Reel,250.0,8.0,6,20,917.0,88.0,143.0,53.0,15786,17369,25480,934,164,166
1124,2025-01-28,Image,191.0,19.0,23,0,160.0,12.0,35.0,5.0,15797,3672,4308,182,34,42
1125,2025-01-29,Reel,227.0,6.0,9,29,1214.0,105.0,207.0,64.0,15807,17291,27299,752,41,179
1126,2025-01-30,Story,99.0,13.0,16,9,155.0,5.0,28.0,15.0,15818,1690,2446,81,10,14
1127,2025-01-31,Reel,176.0,4.0,15,68,1073.0,59.0,149.0,151.0,15828,21071,31529,1125,58,267
1128,2025-02-01,Image,61.0,8.0,22,0,345.0,28.0,34.0,14.0,15839,6296,8222,140,11,39
1129,2025-02-02,Carousel,105.0,18.0,17,0,428.0,17.0,90.0,55.0,15849,7893,9154,275,39,76
1130,2025-02-03,Image,74.0,19.0,17,0,390.0,15.0,70.0,26.0,15860,8595,12392,307,87,40
1131,2025-02-04,Image,101.0,19.0,23,0,763.0,38.0,171.0,48.0,15870,8127,12399,222,51,42
1132,2025-02-05,Carousel,273.0,16.0,15,0,980.0,90.0,172.0,141.0,15881,11867,15932,581,113,131
1133,2025-02-06,Carousel,,7.0,7,0,553.0,43.0,53.0,27.0,15891,10621,14458,516,104,144
1134,2025-02-07,Image,207.0,3.0,22,0,721.0,59.0,106.0,32.0,15902,8277,12910,406,109,137
1135,2025-02-08,Carousel,261.0,5.0,8,0,839.0,31.0,55.0,117.0,15912,14068,16674,580,122,119
1136,2025-02-09,Image,158.0,17.0,15,0,636.0,37.0,137.0,48.0,15923,10438,14672,462,129,111
1137,2025-02-10,Reel,170.0,20.0,23,67,712.0,27.0,131.0,100.0,15933,13990,21179,601,53,142
1138,2025-02-11,Reel,267.0,9.0,6,49,1024.0,95.0,140.0,68.0,15944,16850,19963,211,20,26
1139,2025-02-12,Carousel,128.0,20.0,15,0,925.0,46.0,183.0,65.0,15954,15413,25167,578,105,104
1140,2025-02-13,Story,152.0,16.0,18,7,462.0,22.0,51.0,22.0,15965,7303,11482,323,33,106
1141,2025-02-14,Reel,72.0,2.0,16,73,1722.0,163.0,244.0,271.0,15975,18210,23531,492,98,75
1142,2025-02-15,Reel,173.0,14.0,9,55,1448.0,145.0,90.0,156.0,15986,17806,23912,761,98,104
1143,2025-02-16,Reel,59.0,11.0,6,14,672.0,45.0,76.0,96.0,15996,17911,27137,1066,169,110
1144,2025-02-17,Carousel,110.0,5.0,23,0,930.0,28.0,128.0,28.0,16007,10443,15049,490,65,131
1145,2025-02-18,Image,91.0,16.0,15,0,577.0,18.0,101.0,78.0,16018,8940,11339,238,31,27
1146,2025-02-19,Reel,37.0,12.0,8,70,601.0,30.0,58.0,57.0,16028,16841,22018,765,152,137
1147,2025-02-20,Image,81.0,14.0,20,0,645.0,33.0,115.0,68.0,16039,13198,19069,508,44,47
1148,2025-02-21,Image,287.0,19.0,18,0,813.0,49.0,160.0,46.0,16049,13306,22389,639,107,117
1149,2025-02-22,Reel,77.0,12.0,13,58,2051.0,66.0,368.0,241.0,16060,23144,33173,710,68,74
1150,2025-02-23,Carousel,76.0,2.0,20,0,874.0,80.0,75.0,34.0,16070,17174,26392,240,67,55
1151,2025-02-24,Image,222.0,9.0,11,0,450.0,16.0,104.0,41.0,16081,6516,8536,302,67,78
1152,2025-02-25,Reel,82.0,0.0,9,45,722.0,34.0,151.0,,16091,17904,24137,271,77,62
1153,2025-02-26,Story,250.0,13.0,10,9,192.0,9.0,20.0,11.0,16102,5215,7652,141,20,42
1154,2025-02-27,Carousel,85.0,15.0,17,0,909.0,63.0,179.0,57.0,16112,11740,16790,579,130,73
1155,2025-02-28,Reel,24.0,18.0,8,21,1084.0,79.0,267.0,81.0,16123,15247,23264,641,68,200
1156,2025-03-01,Reel,230.0,14.0,6,43,1166.0,101.0,208.0,122.0,16133,20162,32351,1066,310,118
1157,2025-03-02,Image,237.0,10.0,21,0,1175.0,92.0,146.0,111.0,16144,16283,25700,905,162,84
1158,2025-03-03,Carousel,182.0,14.0,9,0,504.0,16.0,62.0,59.0,16154,11005,13165,631,82,193
1159,2025-03-04,Reel,227.0,14.0,19,14,2363.0,148.0,473.0,287.0,16165,25862,32006,267,23,49
1160,2025-03-05,Reel,275.0,17.0,18,58,1384.0,109.0,162.0,212.0,16175,28556,36136,419,42,112
1161,2025-03-06,Reel,228.0,10.0,17,50,658.0,47.0,95.0,23.0,16186,15930,19274,599,155,136
1162,2025-03-07,Reel,192.0,15.0,11,58,1328.0,88.0,285.0,155.0,16196,18344,30177,360,39,87
1163,2025-03-08,Reel,92.0,9.0,13,44,1088.0,103.0,170.0,142.0,16207,23267,38930,1065,145,345
1164,2025-03-09,Reel,250.0,18.0,11,70,1688.0,131.0,419.0,187.0,16217,19377,30709,499,95,93
1165,2025-03-10,Image,158.0,6.0,12,0,628.0,59.0,84.0,50.0,16228,11247,14796,128,22,32
1166,2025-03-11,Reel,133.0,6.0,23,75,1482.0,118.0,362.0,232.0,16238,17815,28339,782,108,190
1167,2025-03-12,Reel,241.0,16.0,17,74,1465.0,147.0,181.0,139.0,16249,17969,28506,721,179,152
1168,2025-03-13,Image,270.0,18.0,15,0,800.0,51.0,143.0,85.0,16259,9044,10462,307,73,57
1169,2025-03-14,Reel,139.0,16.0,22,79,1606.0,158.0,312.0,90.0,16270,18714,26429,929,199,249
1170,2025-03-15,Story,28.0,4.0,6,3,179.0,6.0,22.0,6.0,16280,4114,5759,123,11,34
1171,2025-03-16,Story,222.0,15.0,21,12,564.0,57.0,122.0,54.0,16291,8144,11582,387,83,72
1172,2025-03-17,Story,191.0,6.0,11,8,307.0,26.0,61.0,45.0,16301,4620,6746,256,60,83
1173,2025-03-18,Reel,207.0,18.0,14,66,1401.0,143.0,219.0,63.0,16312,20196,24130,566,69,180
1174,2025-03-19,Reel,209.0,8.0,18,65,1008.0,84.0,242.0,126.0,16322,27251,42569,1543,226,308
1175,2025-03-20,Reel,11.0,17.0,10,11,1511.0,84.0,341.0,191.0,16333,17291,28203,764,172,203
1176,2025-03-21,Reel,57.0,19.0,21,22,1160.0,117.0,159.0,77.0,16343,27242,40910,820,136,76
1177,2025-03-22,Reel,224.0,2.0,10,21,1652.0,122.0,403.0,95.0,16354,19720,26454,408,121,40
1178,2025-03-23,Image,99.0,4.0,22,0,502.0,45.0,50.0,50.0,16364,7412,9172,394,84,114
1179,2025-03-24,Carousel,154.0,7.0,19,0,801.0,84.0,156.0,36.0,16375,18340,25478,1062,183,101
1180,2025-03-25,Reel,249.0,5.0,12,10,1029.0,46.0,212.0,58.0,16385,21023,28743,598,88,82
1181,2025-03-26,Image,200.0,9.0,19,0,897.0,55.0,73.0,67.0,16396,12115,19640,497,144,126
1182,2025-03-27,Reel,268.0,13.0,11,67,1072.0,101.0,184.0,169.0,16406,16765,19342,550,55,77
1183,2025-03-28,Reel,195.0,4.0,20,52,2621.0,228.0,,270.0,16417,30141,49286,1588,102,253
1184,2025-03-29,Reel,109.0,20.0,16,8,1138.0,73.0,165.0,119.0,16427,14671,20586,349,85,79
1185,2025-03-30,Reel,76.0,10.0,15,83,1493.0,133.0,364.0,52.0,16438,20458,24880,662,117,176
1186,2025-03-31,Image,69.0,19.0,11,0,650.0,62.0,45.0,61.0,16448,8824,13954,109,11,10
1187,2025-04-01,Reel,221.0,10.0,14,79,1131.0,86.0,141.0,61.0,16459,21703,33368,704,119,189
1188,2025-04-02,Image,277.0,20.0,10,0,734.0,40.0,58.0,26.0,16469,8180,10648,292,75,24
1189,2025-04-03,Reel,90.0,17.0,23,37,838.0,92.0,175.0,106.0,16480,17440,26634,660,82,104
1190,2025-04-04,Story,23.0,8.0,10,10,169.0,9.0,18.0,13.0,16490,1889,2653,102,12,33
1191,2025-04-05,Reel,279.0,12.0,6,72,1095.0,78.0,261.0,165.0,16501,17879,24091,906,150,110
1192,2025-04-06,Carousel,183.0,19.0,13,0,1493.0,151.0,302.0,133.0,16511,16247,21516,288,34,32
1193,2025-04-07,Reel,285.0,2.0,21,15,1956.0,88.0,360.0,152.0,16522,27815,43014,1214,240,322
1194,2025-04-08,Reel,47.0,13.0,12,55,1331.0,139.0,80.0,43.0,16532,22227,27793,1044,134,320
1195,2025-04-09,Carousel,110.0,13.0,23,0,486.0,33.0,45.0,48.0,16543,13038,17332,612,112,191
1196,2025-04-10,Carousel,127.0,17.0,11,0,516.0,52.0,89.0,31.0,16553,8355,12473,240,63,49
1197,2025-04-11,Reel,88.0,6.0,14,40,1295.0,103.0,134.0,174.0,16564,20258,27138,892,148,295
1198,2025-04-12,Carousel,253.0,3.0,7,0,1264.0,89.0,143.0,187.0,16574,13909,23009,409,104,72
1199,2025-04-13,Reel,197.0,3.0,7,79,818.0,78.0,137.0,130.0,16585,19224,25416,317,46,96
1200,2025-04-14,Reel,229.0,9.0,23,40,822.0,83.0,148.0,111.0,16595,17860,29234,884,115,163
1201,2025-04-15,Reel,297.0,5.0,17,76,1529.0,77.0,188.0,78.0,16606,16421,20791,861,91,70
1202,2025-04-16,Carousel,217.0,19.0,6,0,723.0,43.0,68.0,92.0,16616,10484,14558,327,86,104
1203,2025-04-17,Reel,128.0,11.0,16,14,987.0,30.0,115.0,148.0,16627,18332,29742,1084,319,155
1204,2025-04-18,Reel,143.0,6.0,11,61,1348.0,95.0,132.0,96.0,16637,17774,26545,443,128,126
1205,2025-04-19,Reel,271.0,5.0,6,69,1322.0,107.0,162.0,131.0,16648,18541,27957,267,64,31
1206,2025-04-20,Image,122.0,12.0,8,0,703.0,69.0,98.0,23.0,16658,8170,12727,441,128,88
1207,2025-04-21,Reel,273.0,15.0,13,8,1112.0,99.0,187.0,61.0,16669,22003,26950,828,229,216
1208,2025-04-22,Carousel,50.0,10.0,19,0,831.0,25.0,193.0,107.0,16679,19372,31753,969,71,231
1209,2025-04-23,Image,224.0,20.0,20,0,645.0,28.0,114.0,86.0,16690,14191,20184,538,122,154
1210,2025-04-24,Reel,44.0,18.0,17,84,1580.0,77.0,362.0,223.0,16700,19509,31464,1101,262,346
1211,2025-04-25,Story,22.0,11.0,23,10,387.0,12.0,47.0,20.0,16711,4142,6440,56,6,8
1212,2025-04-26,Carousel,,5.0,16,0,428.0,20.0,91.0,62.0,16721,10275,12080,148,43,46
1213,2025-04-27,Reel,263.0,17.0,8,90,995.0,102.0,156.0,99.0,16732,19905,29765,212,32,17
1214,2025-04-28,Reel,193.0,14.0,8,38,792.0,66.0,118.0,126.0,16742,17169,29032,500,84,55
1215,2025-04-29,Reel,209.0,7.0,13,83,1804.0,90.0,402.0,224.0,16753,22051,33354,1262,197,416
1216,2025-04-30,Image,153.0,4.0,21,0,615.0,56.0,91.0,58.0,16763,11407,17944,353,90,74
1217,2025-05-01,Story,95.0,11.0,12,12,442.0,44.0,42.0,69.0,16774,6222,9115,118,16,18
1218,2025-05-02,Carousel,85.0,13.0,19,0,1510.0,99.0,376.0,62.0,16784,18259,27080,777,186,158
1219,2025-05-03,Story,53.0,3.0,10,12,403.0,32.0,37.0,16.0,16795,6200,10340,292,48,39
1220,2025-05-04,Carousel,276.0,16.0,23,0,1009.0,64.0,240.0,50.0,16805,13079,18410,592,69,61
1221,2025-05-05,Reel,251.0,4.0,17,81,1009.0,93.0,168.0,147.0,16816,15274,19289,240,32,45
1222,2025-05-06,Reel,265.0,9.0,7,34,1186.0,79.0,192.0,94.0,16826,16430,22814,967,75,255
1223,2025-05-07,Image,156.0,3.0,7,0,464.0,14.0,35.0,61.0,16837,8967,12924,415,93,88
1224,2025-05-08,Story,232.0,7.0,21,15,627.0,64.0,109.0,86.0,16847,8110,9670,315,69,55
1225,2025-05-09,Reel,37.0,17.0,14,84,1478.0,144.0,323.0,84.0,16858,21271,31982,1167,228,220
1226,2025-05-10,Image,273.0,9.0,9,0,455.0,44.0,113.0,67.0,16868,9768,16592,455,61,118
1227,2025-05-11,Reel,200.0,0.0,22,81,1908.0,150.0,360.0,137.0,16879,20870,32850,1192,276,374
1228,2025-05-12,Reel,32.0,13.0,8,75,821.0,83.0,117.0,81.0,16889,18716,31203,261,59,40
1229,2025-05-13,Reel,14.0,9.0,13,62,980.0,70.0,69.0,59.0,16900,21178,30824,399,48,84
1230,2025-05-14,Image,204.0,9.0,17,0,517.0,38.0,121.0,64.0,16910,8244,10005,308,37,97
1231,2025-05-15,Story,95.0,19.0,16,5,165.0,5.0,16.0,15.0,16921,2193,3528,27,6,7
1232,2025-05-16,Carousel,121.0,13.0,22,0,1007.0,65.0,225.0,52.0,16931,12543,20908,369,99,79
1233,2025-05-17,Carousel,29.0,3.0,21,0,1190.0,68.0,208.0,99.0,16942,17873,22360,844,95,79
1234,2025-05-18,Carousel,145.0,12.0,21,0,777.0,39.0,127.0,101.0,16952,20999,33289,432,79,86
1235,2025-05-19,Reel,289.0,4.0,10,37,1234.0,126.0,98.0,44.0,16963,18603,24507,977,64,323
1236,2025-05-20,Image,130.0,6.0,19,0,1196.0,128.0,286.0,62.0,16973,13019,19429,722,49,236
